"country" "District" "year" "n" "x" "Locus" "min_year" "nobs" "adj_year" "prev" "wt_med" "lrsmed" "predict_stan" "predict_stan_prev"
"204" "Thailand" "Tak" 2016 1 0 "PfK13" 2003 10 13 0 NA NA NA NA
"205" "Thailand" "Tak" 2017 1 1 "PfK13" 2003 10 14 0.99 0.25 4.59511985013459 2.56594025043179 92.8637123160561
"206" "Vietnam" "Binh Phuoc" 2005 8 4 "PfK13" 2005 10 0 0.5 2 0 -3.14185422329383 4.14134470289103
"207" "Vietnam" "Binh Phuoc" 2009 13 2 "PfK13" 2005 10 4 0.153846153846154 1.69230769230769 -1.70474809223843 -1.24708195733066 22.3205674687185
"208" "Vietnam" "Binh Phuoc" 2010 73 19 "PfK13" 2005 10 5 0.26027397260274 14.0547945205479 -1.04454506739783 -0.796581419664853 31.0757260866507
"209" "Vietnam" "Binh Phuoc" 2011 116 44 "PfK13" 2005 10 6 0.379310344827586 27.3103448275862 -0.492476485097794 -0.322143832614183 42.0153368449766
"210" "Vietnam" "Binh Phuoc" 2012 25 8 "PfK13" 2005 10 7 0.32 5.44 -0.75377180237638 0.13418263103921 53.349541581456
"211" "Vietnam" "Binh Phuoc" 2014 5 5 "PfK13" 2005 10 9 0.99 0.45 4.59511985013459 1.09881810245699 75.0038588099788
"212" "Vietnam" "Binh Phuoc" 2015 41 36 "PfK13" 2005 10 10 0.878048780487805 4.39024390243902 1.97408102602201 1.56007757780487 82.6364484609051
"213" "Vietnam" "Binh Phuoc" 2016 61 56 "PfK13" 2005 10 11 0.918032786885246 4.59016393442623 2.41591377830105 2.05104222599166 88.6052887503975
"214" "Vietnam" "Binh Phuoc" 2017 83 77 "PfK13" 2005 10 12 0.927710843373494 5.56626506024096 2.55204595262563 2.52389961661376 92.5800380441516
"215" "Vietnam" "Binh Phuoc" 2018 201 194 "PfK13" 2005 10 13 0.965174129353234 6.75621890547264 3.32194801000802 2.98489165935493 95.1886896493957
"216" "Vietnam" "Dak Lak" 2017 91 87 "PfK13" 2017 2 0 0.956043956043956 NA 3.07961375753469 NA NA
"217" "Vietnam" "Dak Lak" 2018 15 15 "PfK13" 2017 2 1 0.99 NA 4.59511985013459 NA NA
"218" "Vietnam" "Dak Nong" 2017 45 43 "PfK13" 2017 2 0 0.955555555555556 NA 3.06805293513362 NA NA
"219" "Vietnam" "Dak Nong" 2018 25 25 "PfK13" 2017 2 1 0.99 NA 4.59511985013459 NA NA
"220" "Vietnam" "Gia Lai" 2015 34 23 "PfK13" 2015 4 0 0.676470588235294 7.44117647058824 0.737598943130779 0.238967080912577 55.945908691688
"221" "Vietnam" "Gia Lai" 2016 5 4 "PfK13" 2015 4 1 0.8 0.8 1.38629436111989 0.557455980176307 63.5863699091582
"222" "Vietnam" "Gia Lai" 2017 181 114 "PfK13" 2015 4 2 0.629834254143646 42.1988950276243 0.531505829003529 0.807899211503291 69.1661658429796
"223" "Vietnam" "Gia Lai" 2018 110 94 "PfK13" 2015 4 3 0.854545454545454 13.6727272727273 1.77070606003022 1.16922737043446 76.3005330908109
"224" "Vietnam" "Khanh Hoa" 2014 21 13 "PfK13" 2014 2 0 0.619047619047619 NA 0.485507815781701 NA NA
"225" "Vietnam" "Khanh Hoa" 2017 17 9 "PfK13" 2014 2 3 0.529411764705882 NA 0.117783035656383 NA NA
"226" "Vietnam" "Ninh Thuan" 2003 2 0 "PfK13" 2012 1 -9 0 NA NA NA NA
"227" "Vietnam" "Ninh Thuan" 2012 17 1 "PfK13" 2012 1 0 0.0588235294117647 NA -2.77258872223978 NA NA
"228" "Vietnam" "Ninh Thuan" 2017 11 0 "PfK13" 2012 1 5 0 NA NA NA NA
"229" "Vietnam" "Quang Nam" 2012 68 60 "PfK13" 2012 2 0 0.882352941176471 NA 2.01490302054226 NA NA
"230" "Vietnam" "Quang Nam" 2013 3 1 "PfK13" 2012 2 1 0.333333333333333 NA -0.693147180559945 NA NA
"231" "Vietnam" "Quang Tri" 2010 6 1 "PfK13" 2010 2 0 0.166666666666667 NA -1.6094379124341 NA NA
"232" "Vietnam" "Quang Tri" 2017 22 9 "PfK13" 2010 2 7 0.409090909090909 NA -0.367724780125317 NA NA
"233" "Cambodia" "Battambang" 2008 20 3 "R539T" 2008 1 0 0.15 NA -1.73460105538811 NA NA
"234" "Cambodia" "Battambang" 2009 31 0 "R539T" 2008 1 1 0 NA NA NA NA
"235" "Cambodia" "Pailin" 2007 3 1 "R539T" 2007 5 0 0.333333333333333 0.666666666666667 -0.693147180559945 -1.29091866772076 21.5697357369719
"236" "Cambodia" "Pailin" 2008 24 5 "R539T" 2007 5 1 0.208333333333333 3.95833333333333 -1.33500106673234 -1.48534631238209 18.462124813806
"237" "Cambodia" "Pailin" 2009 13 2 "R539T" 2007 5 2 0.153846153846154 1.69230769230769 -1.70474809223843 -1.7283802714586 15.0794878055275
"238" "Cambodia" "Pailin" 2010 10 1 "R539T" 2007 5 3 0.1 0.9 -2.19722457733622 -1.90131226633506 12.9960023797618
"239" "Cambodia" "Pailin" 2011 49 5 "R539T" 2007 5 4 0.102040816326531 4.48979591836735 -2.17475172148416 -2.11972676376089 10.7194217376468
"240" "Cambodia" "Pailin" 2012 31 0 "R539T" 2007 5 5 0 NA NA NA NA
"241" "Cambodia" "Pailin" 2015 15 0 "R539T" 2007 5 8 0 NA NA NA NA
"242" "Cambodia" "Pailin" 2016 22 0 "R539T" 2007 5 9 0 NA NA NA NA
"243" "Cambodia" "Pailin" 2017 24 0 "R539T" 2007 5 10 0 NA NA NA NA
"244" "Cambodia" "Preah Vihear" 2011 73 2 "R539T" 2011 1 0 0.0273972602739726 NA -3.56953269648137 NA NA
"245" "Cambodia" "Preah Vihear" 2012 41 0 "R539T" 2011 1 1 0 NA NA NA NA
"246" "Cambodia" "Preah Vihear" 2013 20 0 "R539T" 2011 1 2 0 NA NA NA NA
"247" "Cambodia" "Preah Vihear" 2014 7 0 "R539T" 2011 1 3 0 NA NA NA NA
"248" "Cambodia" "Preah Vihear" 2015 3 0 "R539T" 2011 1 4 0 NA NA NA NA
"249" "Cambodia" "Preah Vihear" 2016 5 0 "R539T" 2011 1 5 0 NA NA NA NA
"250" "Cambodia" "Pursat" 2007 26 1 "R539T" 2007 5 0 0.0384615384615385 0.961538461538461 -3.2188758248682 -2.79259536507059 5.77256224594456
"251" "Cambodia" "Pursat" 2009 19 1 "R539T" 2007 5 2 0.0526315789473684 0.947368421052631 -2.89037175789616 -2.68279224479846 6.39964147384886
"252" "Cambodia" "Pursat" 2010 107 5 "R539T" 2007 5 3 0.0467289719626168 4.76635514018692 -3.01553490085017 -2.64644925183234 6.6208195486846
"253" "Cambodia" "Pursat" 2011 101 10 "R539T" 2007 5 4 0.099009900990099 9.00990099009901 -2.2082744135228 -2.58842984281559 6.98867782988205
"254" "Cambodia" "Pursat" 2012 30 0 "R539T" 2007 5 5 0 NA NA NA NA
"255" "Cambodia" "Pursat" 2013 42 1 "R539T" 2007 5 6 0.0238095238095238 0.976190476190476 -3.71357206670431 -2.49172249997451 7.64405046568943
"256" "Cambodia" "Pursat" 2014 33 0 "R539T" 2007 5 7 0 NA NA NA NA
"257" "Cambodia" "Pursat" 2015 18 0 "R539T" 2007 5 8 0 NA NA NA NA
"258" "Cambodia" "Pursat" 2016 52 0 "R539T" 2007 5 9 0 NA NA NA NA
"259" "Cambodia" "Pursat" 2017 29 0 "R539T" 2007 5 10 0 NA NA NA NA
"260" "Cambodia" "Pursat" 2018 3 0 "R539T" 2007 5 11 0 NA NA NA NA
"261" "Cambodia" "Ratanakiri" 2010 50 0 "R539T" 2017 1 -7 0 NA NA NA NA
"262" "Cambodia" "Ratanakiri" 2011 78 0 "R539T" 2017 1 -6 0 NA NA NA NA
"263" "Cambodia" "Ratanakiri" 2012 27 0 "R539T" 2017 1 -5 0 NA NA NA NA
"264" "Cambodia" "Ratanakiri" 2013 13 0 "R539T" 2017 1 -4 0 NA NA NA NA
"265" "Cambodia" "Ratanakiri" 2014 26 0 "R539T" 2017 1 -3 0 NA NA NA NA
"266" "Cambodia" "Ratanakiri" 2016 80 0 "R539T" 2017 1 -1 0 NA NA NA NA
"267" "Cambodia" "Ratanakiri" 2017 73 1 "R539T" 2017 1 0 0.0136986301369863 NA -4.27666611901606 NA NA
"268" "Cambodia" "Ratanakiri" 2018 5 0 "R539T" 2017 1 1 0 NA NA NA NA
"269" "Laos" "Attapeu" 2011 59 1 "R539T" 2011 4 0 0.0169491525423729 0.983050847457627 -4.06044301054642 -3.48454919718519 2.9755064513399
"270" "Laos" "Attapeu" 2012 25 1 "R539T" 2011 4 1 0.04 0.96 -3.17805383034795 -3.26618680742083 3.67495734542602
"271" "Laos" "Attapeu" 2017 65 2 "R539T" 2011 4 6 0.0307692307692308 1.93846153846154 -3.44998754583159 -2.26572021664136 9.40020701129862
"272" "Laos" "Attapeu" 2018 54 8 "R539T" 2011 4 7 0.148148148148148 6.81481481481482 -1.74919985480926 -2.04787709055779 11.4267065283031
"273" "Laos" "Champasak" 2017 92 2 "R539T" 2017 1 0 0.0217391304347826 NA -3.80666248977032 NA NA
"274" "Laos" "Champasak" 2018 113 0 "R539T" 2017 1 1 0 NA NA NA NA
"275" "Thailand" "Ranong" 2011 9 0 "R539T" 2012 1 -1 0 NA NA NA NA
"276" "Thailand" "Ranong" 2012 11 1 "R539T" 2012 1 0 0.0909090909090909 NA -2.30258509299405 NA NA
"277" "Thailand" "Sisakhet" 2011 5 2 "R539T" 2011 3 0 0.4 1.2 -0.405465108108164 -0.346651672031601 41.4194616690143
"278" "Thailand" "Sisakhet" 2012 12 10 "R539T" 2011 3 1 0.833333333333333 1.66666666666667 1.6094379124341 1.52499545555791 82.1272909292018
"279" "Thailand" "Sisakhet" 2013 3 3 "R539T" 2011 3 2 0.99 0.416666666666667 4.59511985013459 3.33322751214297 96.5551284682614
"280" "Thailand" "Sisakhet" 2015 16 0 "R539T" 2011 3 4 0 NA NA NA NA
"281" "Thailand" "Sisakhet" 2016 5 0 "R539T" 2011 3 5 0 NA NA NA NA
"282" "Thailand" "Sisakhet" 2017 18 0 "R539T" 2011 3 6 0 NA NA NA NA
"283" "Vietnam" "Binh Phuoc" 2005 8 0 "R539T" 2011 1 -6 0 NA NA NA NA
"284" "Vietnam" "Binh Phuoc" 2009 13 0 "R539T" 2011 1 -2 0 NA NA NA NA
"285" "Vietnam" "Binh Phuoc" 2010 73 0 "R539T" 2011 1 -1 0 NA NA NA NA
"286" "Vietnam" "Binh Phuoc" 2011 116 6 "R539T" 2011 1 0 0.0517241379310345 NA -2.90872089656436 NA NA
"287" "Vietnam" "Binh Phuoc" 2012 25 0 "R539T" 2011 1 1 0 NA NA NA NA
"288" "Vietnam" "Binh Phuoc" 2014 5 0 "R539T" 2011 1 3 0 NA NA NA NA
"289" "Vietnam" "Binh Phuoc" 2015 41 0 "R539T" 2011 1 4 0 NA NA NA NA
"290" "Vietnam" "Binh Phuoc" 2016 61 0 "R539T" 2011 1 5 0 NA NA NA NA
"291" "Vietnam" "Binh Phuoc" 2017 83 0 "R539T" 2011 1 6 0 NA NA NA NA
"292" "Vietnam" "Binh Phuoc" 2018 201 0 "R539T" 2011 1 7 0 NA NA NA NA
"293" "Vietnam" "Gia Lai" 2015 34 0 "R539T" 2017 1 -2 0 NA NA NA NA
"294" "Vietnam" "Gia Lai" 2016 5 0 "R539T" 2017 1 -1 0 NA NA NA NA
"295" "Vietnam" "Gia Lai" 2017 181 1 "R539T" 2017 1 0 0.00552486187845304 NA -5.19295685089021 NA NA
"296" "Vietnam" "Gia Lai" 2018 110 0 "R539T" 2017 1 1 0 NA NA NA NA
